time,acc_x,acc_y,acc_z
0.000000000000000000e+00,8.830521216657209738e-02,8.718487061225387025e-02,5.770137662941392936e-02
1.000000000000000021e-03,3.631487215243777156e-01,3.103182402396629791e-01,2.206937981288157324e-01
2.000000000000000042e-03,1.692347300316357217e-01,1.182077578832009396e-01,1.079885856168278924e-01
3.000000000000000062e-03,-2.216413777437783172e-01,-2.115849018307517371e-01,-1.279882737194714404e-01
4.000000000000000083e-03,-3.412532222603426590e-01,-2.763459269603526502e-01,-2.166031515531571805e-01
5.000000000000000104e-03,-1.717223849528466684e-02,5.909407673124533744e-03,-1.852678793797277526e-02
6.000000000000000125e-03,3.411366635057943575e-01,2.782046112137000482e-01,1.741023065120075042e-01
7.000000000000000146e-03,2.533422738199798130e-01,1.953411700151947983e-01,1.813425220987307795e-01
8.000000000000000167e-03,-1.341874148293035196e-01,-1.377295535528501869e-01,-4.458746096463372249e-02
8.999999999999999320e-03,-3.760258091558104088e-01,-2.839666421525827156e-01,-2.084903372020623369e-01
1.000000000000000021e-02,-1.273937463963258909e-01,-7.630027311979430127e-02,-1.244748488961053973e-01
1.099999999999999936e-02,2.686888225211818138e-01,2.477528108930427408e-01,1.665025363496240862e-01
1.200000000000000025e-02,3.283004385518667467e-01,2.312586489784584365e-01,2.139639928173613925e-01
1.299999999999999940e-02,-3.308191000959825878e-02,-5.201581761110415925e-02,3.184723702491211450e-02
1.400000000000000029e-02,-3.719816625829548418e-01,-2.877695221876748199e-01,-1.982962515010832927e-01
1.499999999999999944e-02,-2.327013560030203598e-01,-1.479968328966229651e-01,-1.720558880919344502e-01
1.600000000000000033e-02,1.553984678427942634e-01,1.925930904846170633e-01,7.047913947528176848e-02
1.700000000000000122e-02,3.622351378026241742e-01,2.890374098046027407e-01,1.865554015211172423e-01
1.799999999999999864e-02,1.064721119369940322e-01,1.100795578865915517e-02,1.230716473481212325e-01
1.899999999999999953e-02,-2.887422377485280300e-01,-2.678279256796785579e-01,-1.221332554239988738e-01
2.000000000000000042e-02,-2.963640434613548091e-01,-1.958882413669202072e-01,-2.133280228494002229e-01
2.100000000000000130e-02,5.016166293433913653e-02,1.206827109850745067e-01,-2.582139557478816197e-02
2.199999999999999872e-02,3.641932244472376179e-01,2.866700275203492576e-01,2.151899994797756843e-01
2.299999999999999961e-02,2.109815979439970124e-01,9.026506956489500910e-02,1.604492761320818750e-01
2.400000000000000050e-02,-1.942961269690265391e-01,-2.485315963761076941e-01,-5.498226471150852862e-02
2.500000000000000139e-02,-3.828532425985343712e-01,-2.540206203256556439e-01,-2.217865606116197208e-01
2.599999999999999881e-02,-6.462593863672805305e-02,8.072986232312671928e-02,-1.246963903687548919e-01
2.699999999999999969e-02,3.250264379679743687e-01,2.955553031894233573e-01,1.345919225842104328e-01
2.800000000000000058e-02,2.996223892693657964e-01,1.683517887155578929e-01,2.304806596107109307e-01
2.900000000000000147e-02,-1.124888388788126276e-01,-1.851828635058180017e-01,2.218973632583192204e-02
2.999999999999999889e-02,-3.725917997606486565e-01,-2.901362260513535851e-01,-1.957604383843116747e-01
3.099999999999999978e-02,-1.484404441268832864e-01,-2.868037754194783379e-02,-1.733507022422852983e-01
3.200000000000000067e-02,2.266063044268821769e-01,2.690118860859933014e-01,6.404730667443514491e-02
3.300000000000000155e-02,3.500510156826698305e-01,2.023319758373632038e-01,2.039099571328820137e-01
3.400000000000000244e-02,3.831300961606171063e-02,-9.564439499371872599e-02,9.440133807627147655e-02
3.500000000000000333e-02,-3.500006170208500023e-01,-3.063608107512692524e-01,-1.402502217079096836e-01
