time,acc_x,acc_y,acc_z
0.000000000000000000e+00,-5.559450852815871896e-02,-8.278588626910672599e-03,-3.060477813809634601e-02
1.000000000000000021e-03,8.953045133666989730e-02,9.078111332247763843e-02,1.454834276277326656e-04
2.000000000000000042e-03,8.957122213584210735e-02,6.272309976718534741e-02,6.989041999650265347e-02
3.000000000000000062e-03,8.735405651800165830e-03,-4.025534041942573082e-02,4.638102426997427891e-02
4.000000000000000083e-03,-1.131900363712710633e-01,-9.748386027294801692e-02,-7.741486918059660959e-03
5.000000000000000104e-03,-1.107592828234500587e-01,-1.696767555046935563e-02,-5.576100727724571382e-02
6.000000000000000125e-03,8.753136582522011867e-05,5.646543636553348622e-02,-4.138472485695071645e-02
7.000000000000000146e-03,1.028145269103462461e-01,8.125268287891254659e-02,8.963471598029983806e-03
8.000000000000000167e-03,9.723707521853042213e-02,1.355023191824425606e-02,6.613571796876475950e-02
8.999999999999999320e-03,-1.052407050855049507e-02,-3.369366427137007736e-02,1.532644539744002464e-02
1.000000000000000021e-02,-1.216182377655894570e-01,-1.046523802599711728e-01,-4.003154227327856279e-02
1.099999999999999936e-02,-6.097590463701545865e-02,-4.703036509125976816e-02,-8.983498079883896204e-02
1.200000000000000025e-02,2.972306028954075155e-02,7.812281691320874244e-02,-2.466404608585071045e-02
1.299999999999999940e-02,7.182543883498793136e-02,9.817556166611410284e-02,3.707315386801059848e-02
1.400000000000000029e-02,6.533927545900306000e-02,2.476508390994172984e-02,5.996950763627794528e-02
1.499999999999999944e-02,-3.610447223246534415e-02,-1.039989426452245652e-01,3.855741677438469239e-02
1.600000000000000033e-02,-1.118085625885648499e-01,-7.042299058530131217e-02,-9.226489663183058687e-02
1.700000000000000122e-02,-4.588639458389884296e-02,3.771176599364398085e-02,-6.930062753647153739e-02
1.799999999999999864e-02,7.609601627044232375e-02,9.874801819804845948e-02,1.268624257802094743e-02
1.899999999999999953e-02,1.020135167052402120e-01,3.598510454597055042e-02,9.740316949942724734e-02
2.000000000000000042e-02,2.185678412901702339e-02,-1.938383007295923013e-02,3.360345148037653662e-02
2.100000000000000130e-02,-8.904691428832238465e-02,-7.871291745847174004e-02,6.594099172077327398e-04
2.199999999999999872e-02,-9.123624126974748394e-02,-4.357861621204649205e-02,-7.635583284337167653e-02
2.299999999999999961e-02,7.947749728664131250e-03,4.448214993870363426e-02,-5.983402413974866357e-02
2.400000000000000050e-02,1.034496893662281009e-01,9.171149874094820797e-02,-3.197159340264172506e-02
2.500000000000000139e-02,1.097217807814936663e-01,1.338349551638736215e-02,7.530505695772612973e-02
2.599999999999999881e-02,-1.426390109368026217e-02,-5.930103966403746374e-02,8.074083612265872678e-02
2.699999999999999969e-02,-7.892699515314563485e-02,-9.084205663377470374e-02,-1.829293457232086806e-02
2.800000000000000058e-02,-6.697744922327911188e-02,-2.354891499651573517e-02,-9.288334425962056773e-02
2.900000000000000147e-02,-1.140520633731444307e-02,7.341076689986315851e-02,-3.150084793727152971e-02
2.999999999999999889e-02,1.076400187440001571e-01,6.736312076074796318e-02,6.998440230182416399e-03
3.099999999999999978e-02,6.190540109716128475e-02,1.743929594738767314e-03,5.222726202797756817e-02
3.200000000000000067e-02,-6.107240968988616320e-02,-9.820069319164297095e-02,5.538753191243121071e-02
3.300000000000000155e-02,-1.399527272013426082e-01,-6.622699141401373890e-02,-1.241500326760108970e-02
3.400000000000000244e-02,-9.456565222252907854e-02,4.396163927852031472e-02,-9.004889817767604276e-02
3.500000000000000333e-02,4.029820180090180892e-02,7.353696843975965347e-02,-3.255889823495126262e-02
3.599999999999999728e-02,1.261843700721012873e-01,5.420383515833556570e-02,4.958926202900673652e-02
3.699999999999999817e-02,4.171489889234344939e-02,-6.126621806724188990e-02,6.082749867166187957e-02
3.799999999999999906e-02,-6.702705855148864689e-02,-9.567943064759949767e-02,2.753359988383648552e-02
3.899999999999999994e-02,-9.085451361583143925e-02,-5.650454941035133738e-02,-7.234249959104574468e-02
4.000000000000000083e-02,-2.994331726777553493e-02,6.346643967127055252e-02,-8.182163377698037365e-02
4.100000000000000172e-02,7.433203637196462987e-02,1.186708373022522384e-01,-4.487767719011791917e-02
4.200000000000000261e-02,9.835178533655544730e-02,8.118470029658106726e-03,6.402389818069889604e-02
4.299999999999999656e-02,1.202080305463371079e-02,-1.015022625654844468e-01,8.502189532923290494e-02
4.399999999999999745e-02,-1.154389486608679433e-01,-4.375332484488069634e-02,3.685991757845027191e-03
4.499999999999999833e-02,-1.117360778036570051e-01,-2.644806241461181498e-02,-6.007091958912174484e-02
4.599999999999999922e-02,-1.480880384474286653e-02,1.017533776500770953e-01,-7.107326884429178426e-02
4.700000000000000011e-02,1.138491173245670535e-01,6.826597953105395522e-02,-4.121729627330644047e-02
4.800000000000000100e-02,1.086047437698718227e-01,-1.552265200319408352e-02,5.918253418089160223e-02
4.900000000000000189e-02,2.488236178781985425e-04,-7.825734842359935439e-02,4.728070907274811718e-02
5.000000000000000278e-02,-1.261012442661288424e-01,-6.964824205193061168e-02,-1.935221582560536779e-02
5.099999999999999672e-02,-8.414097022839919782e-02,-6.294943176241253255e-03,-6.202067362664952233e-02
5.199999999999999761e-02,3.879140755956644177e-02,7.053389676015184295e-02,-6.519732097339736576e-02
5.299999999999999850e-02,9.233946469000826884e-02,3.978829198714208676e-02,-1.553830691532416368e-02
5.399999999999999939e-02,6.548922765977528704e-02,-2.083780586149797109e-02,7.995129741158067682e-02
5.500000000000000028e-02,-5.628435415075414006e-02,-7.620482237159144356e-02,9.235004508891909297e-03
5.600000000000000117e-02,-1.058762675082031146e-01,-1.777991761997989653e-02,-1.699946570436125168e-02
5.700000000000000205e-02,-4.618127096485331873e-02,3.940964184361841344e-02,-7.915640074930413439e-02
5.800000000000000294e-02,8.546358278664865915e-02,1.321047984347148707e-01,-4.885622657887401382e-02
