time,acc_x,acc_y,acc_z
0.000000000000000000e+00,-2.474579782545574536e-01,-2.158519561225285543e-01,-9.635947528689400854e-02
1.000000000000000021e-03,-2.697625651239895506e-01,-2.008251772308791983e-01,-1.688960006305826322e-01
2.000000000000000042e-03,-2.009910105899852806e-01,-1.827997533863324475e-01,-1.127042909216569300e-01
3.000000000000000062e-03,-1.893657366673009435e-01,-9.468427976159632387e-02,-1.267788043362734762e-01
4.000000000000000083e-03,-1.451861605301558444e-01,-9.339333294055636447e-02,-9.012311524946003960e-02
5.000000000000000104e-03,-1.773273996589359025e-01,-1.487840868821391771e-01,-8.541687914993228992e-02
6.000000000000000125e-03,-1.774187601227283084e-01,-1.001224177315289815e-01,-1.017583070962640723e-01
7.000000000000000146e-03,-1.321506034050669853e-01,2.281248928313839037e-03,-1.327767182777156718e-01
8.000000000000000167e-03,4.348099408813497352e-02,1.561719695875054548e-01,-7.052792580629471675e-02
8.999999999999999320e-03,2.433089043375124272e-01,3.122165499788435161e-01,5.428372598044561848e-02
1.000000000000000021e-02,4.378382943961097173e-01,3.797581386138311199e-01,1.779152089156508243e-01
1.099999999999999936e-02,4.783755526830865690e-01,3.162966526432448022e-01,2.516972178026359308e-01
1.200000000000000025e-02,3.637407604140672768e-01,1.172232706569084626e-01,3.009713310081952309e-01
1.299999999999999940e-02,1.341946111653462281e-01,-6.316297711760443523e-02,2.234100660592794607e-01
1.400000000000000029e-02,-8.942751091725364976e-02,-2.020995415953957541e-01,5.561586023410990121e-02
1.499999999999999944e-02,-2.841339558611818972e-01,-2.894282372630264111e-01,-8.253521558871339259e-02
1.600000000000000033e-02,-3.125969744745046852e-01,-2.312174402980378130e-01,-1.694106148600528217e-01
1.700000000000000122e-02,-2.450571488912836327e-01,-1.811801916396236500e-01,-1.942662239090865717e-01
1.799999999999999864e-02,-1.750214163619333296e-01,-1.127162186083232598e-01,-1.486177014045589051e-01
1.899999999999999953e-02,-1.225427672991370592e-01,-6.954004590500442728e-02,-9.718820802075159304e-02
2.000000000000000042e-02,-1.015949959160947352e-01,-9.816548979002996667e-02,-8.530832135680710415e-02
2.100000000000000130e-02,-1.185487908082236141e-01,-5.883566356165890326e-02,-1.075873616974287322e-01
2.199999999999999872e-02,-9.183028669355793039e-02,1.030079002263955233e-03,-7.723547943258621262e-02
2.299999999999999961e-02,-1.490629747291570789e-04,1.375652016442846515e-01,-5.394561187425855886e-02
2.400000000000000050e-02,1.898085271905338156e-01,2.838427330416106176e-01,9.167641687810375306e-03
2.500000000000000139e-02,3.772796288568577294e-01,3.623672105960075718e-01,1.175115778670751121e-01
2.599999999999999881e-02,4.393009202209606223e-01,3.300392822911106250e-01,2.087387442325599474e-01
2.699999999999999969e-02,4.092977524737439476e-01,1.426666052032150300e-01,3.024559723525177546e-01
2.800000000000000058e-02,2.136594092571498793e-01,-6.382192435230168992e-02,2.474827398999045192e-01
2.900000000000000147e-02,-7.738614708454093216e-02,-2.243452695196500313e-01,9.167403184286129769e-02
2.999999999999999889e-02,-2.780919651749797494e-01,-3.024267771841346875e-01,-4.081204966353647184e-02
3.099999999999999978e-02,-3.769882795556674382e-01,-2.719206525843262945e-01,-1.625118428531772130e-01
3.200000000000000067e-02,-3.441164758950925329e-01,-1.797285059530099594e-01,-2.222119241862640093e-01
3.300000000000000155e-02,-2.309329690662850487e-01,-7.911969637519976339e-02,-2.018316376489312780e-01
3.400000000000000244e-02,-1.008798750222062723e-01,-1.397984984875760665e-02,-1.294561874343652663e-01
3.500000000000000333e-02,-3.713210068425210758e-02,-3.269015769624978446e-02,-6.333187100780549028e-02
3.599999999999999728e-02,-4.849381578840597506e-02,-1.296689875874146303e-02,-4.772594202575616146e-02
3.699999999999999817e-02,-4.376059517976815111e-02,4.638223006630209921e-02,-2.869028464327495059e-02
3.799999999999999906e-02,8.651566579776304514e-03,1.150380097489060172e-01,-3.321787802605573325e-02
3.899999999999999994e-02,1.665574967426178554e-01,2.105290180311703285e-01,1.028780776048423759e-02
4.000000000000000083e-02,3.063614762080193454e-01,3.464463181007540471e-01,6.751680408975183068e-02
4.100000000000000172e-02,4.186317386532917295e-01,3.058304707069363082e-01,1.670767927976904987e-01
4.200000000000000261e-02,3.902514948046298393e-01,1.473122735663602301e-01,2.570945701423468788e-01
4.299999999999999656e-02,2.339684064214686554e-01,-4.517156423025953105e-02,2.386003746671823689e-01
4.399999999999999745e-02,-2.592590431392856332e-02,-2.355620880755065205e-01,1.882518778399233095e-01
4.499999999999999833e-02,-2.747577944611735989e-01,-3.589535740294349520e-01,2.002486768492831026e-02
4.599999999999999922e-02,-4.365966018636365242e-01,-3.226322040623854637e-01,-1.335271261686917510e-01
4.700000000000000011e-02,-3.927331430238548138e-01,-1.897278059411856010e-01,-2.317401900365639034e-01
4.800000000000000100e-02,-2.480485308485339824e-01,-8.335281486108139792e-02,-2.139828183407697371e-01
4.900000000000000189e-02,-1.376128394316994963e-01,-4.530182946176249115e-03,-1.776773200742320369e-01
5.000000000000000278e-02,-8.098326596443002068e-03,6.000195187867101571e-02,-1.127467362745839252e-01
5.099999999999999672e-02,1.426527753082378926e-02,3.220207938444510920e-02,-1.519651139068719375e-02
5.199999999999999761e-02,3.984550400402929460e-02,4.893111054037293378e-02,1.166395838952183524e-02
5.299999999999999850e-02,5.179444011807417259e-02,9.442165015213865864e-02,-1.029073550094365685e-02
5.399999999999999939e-02,9.594916607547936127e-02,2.116024494209037821e-01,-7.444983419830338532e-03
5.500000000000000028e-02,2.696357551127230301e-01,2.820531316679749101e-01,5.051098199376673203e-02
5.600000000000000117e-02,3.670370504969437953e-01,2.633852372641259931e-01,1.377843284723162531e-01
5.700000000000000205e-02,3.825822430674192254e-01,1.425533861915411760e-01,2.117167963543643006e-01
5.800000000000000294e-02,2.467630740388606636e-01,-5.408113203243641864e-02,2.450869313618665724e-01
5.899999999999999689e-02,3.365004338287755879e-03,-2.475211436360611472e-01,1.925951168876092467e-01
5.999999999999999778e-02,-2.002066288191381715e-01,-3.706974646824506836e-01,7.571518816685532394e-02
6.099999999999999867e-02,-3.877373151991571065e-01,-3.593879912127270204e-01,-1.036346890284494393e-01
6.199999999999999956e-02,-4.364734658530007860e-01,-2.271793730272964051e-01,-2.370865524857271589e-01
6.300000000000000044e-02,-3.432643525922849381e-01,-6.560284269176211436e-02,-2.865316386055755116e-01
6.400000000000000133e-02,-1.794603045008631159e-01,6.083815767231532529e-02,-2.386962489043734092e-01
6.500000000000000222e-02,1.273019398450989798e-02,1.113815029809822332e-01,-1.579957252122279887e-01
6.600000000000000311e-02,8.932846149117683321e-02,9.550573092885343562e-02,-4.835426879537350203e-02
6.700000000000000400e-02,8.551031620149281143e-02,8.232243866330393733e-02,2.980094591244785568e-02
6.800000000000000488e-02,7.388752190895060690e-02,1.175317799542075631e-01,5.825201148365390103e-02
6.900000000000000577e-02,9.988040992677325869e-02,1.791559619015942739e-01,4.327833636858836874e-02
7.000000000000000666e-02,1.878628306894997713e-01,2.327367616721062460e-01,6.526139071839962003e-02
7.099999999999999367e-02,2.735008593278530631e-01,2.303403529618728574e-01,9.277484542654401700e-02
7.199999999999999456e-02,3.160440878483087301e-01,1.599923743914846153e-01,1.542108336097766375e-01
7.299999999999999545e-02,2.798102317829226915e-01,-2.394300958233550047e-02,2.344591363735500089e-01
7.399999999999999634e-02,8.358269883081645424e-02,-2.455525856617098712e-01,1.929107586126937168e-01
7.499999999999999722e-02,-1.947672399769780904e-01,-3.546859190111087412e-01,8.171275213729445319e-02
7.599999999999999811e-02,-3.846952510144560633e-01,-3.953549988727379505e-01,-5.954340428407722124e-02
7.699999999999999900e-02,-4.752420368105944037e-01,-2.447788592139586439e-01,-1.787215001337455200e-01
