time,acc_x,acc_y,acc_z
0.000000000000000000e+00,5.318716762353285776e-02,1.814312332184931861e-02,3.122757927546657153e-02
1.000000000000000021e-03,-2.278751222241928720e-02,-1.855950109322961755e-02,-1.204715019693594798e-02
2.000000000000000042e-03,-4.158120881754997361e-02,-1.297205344998778043e-02,-1.258789390018886893e-02
3.000000000000000062e-03,-2.193238592069619505e-02,-9.284553148780537446e-03,-2.583069691243465235e-02
4.000000000000000083e-03,7.251925073923279168e-03,-3.879587767567824284e-03,-1.578002932460577292e-03
5.000000000000000104e-03,3.484436587971594806e-02,4.759975874169329602e-02,4.781477621715710113e-02
6.000000000000000125e-03,5.916557624911145119e-02,2.637917805241199107e-02,2.362005355978853346e-02
7.000000000000000146e-03,-8.416499844132003475e-04,-6.560675388739512989e-03,-3.900541565193062915e-03
8.000000000000000167e-03,-3.477863460829057340e-02,-4.090336039456035633e-02,-1.847513088860303770e-02
8.999999999999999320e-03,-4.549699790953710965e-02,-2.798525225440339631e-02,-3.349868685080643026e-03
1.000000000000000021e-02,-2.774687847570092569e-02,2.320723591626924764e-02,1.084174586750191000e-03
1.099999999999999936e-02,3.662332848189242540e-02,2.202776108715986947e-02,-1.370338841662172274e-03
1.200000000000000025e-02,5.732765407444406075e-02,2.369822309808716776e-02,2.756296768572455078e-02
1.299999999999999940e-02,6.382510893685011677e-02,1.564374042098626988e-02,3.759107305258942849e-02
1.400000000000000029e-02,-3.753272598387746243e-03,8.066413833669282621e-03,2.138033500236869930e-02
1.499999999999999944e-02,-3.271203137416162088e-02,-3.166435517220001633e-02,-2.868909837945831168e-02
1.600000000000000033e-02,-3.470923835147081415e-02,-1.267787238176165503e-02,-1.550555758065209379e-02
1.700000000000000122e-02,-1.535582107248540523e-02,5.615782587241711921e-02,-2.761988448068464566e-02
1.799999999999999864e-02,3.817486636225912028e-02,2.668803166872396257e-02,8.327431852417006874e-05
1.899999999999999953e-02,6.888953609024139890e-02,2.701688437623428821e-02,1.291072270895310230e-02
2.000000000000000042e-02,3.181932771521479852e-02,-9.916626882021375641e-03,2.131207298331782435e-02
2.100000000000000130e-02,-2.839886507751866046e-02,-3.156105419323609190e-02,-1.075476749312250131e-02
