time,acc_x,acc_y,acc_z
0.000000000000000000e+00,4.252044856548933272e-01,3.061681596496460545e-01,2.788425647910424132e-01
1.000000000000000021e-03,3.162742966748306461e-01,2.280342515301796991e-01,2.447698564635344964e-01
2.000000000000000042e-03,1.803466917891533849e-01,5.137599118434744982e-02,1.883135454279916132e-01
3.000000000000000062e-03,1.788061271678918415e-02,-8.342833657258861071e-03,1.064704174932068759e-01
4.000000000000000083e-03,-1.128541744311399725e-01,-1.543516504333929673e-01,3.654532962357840385e-03
5.000000000000000104e-03,-2.422217226179795013e-01,-2.579550030891066825e-01,-8.170677243779780885e-02
6.000000000000000125e-03,-3.715237867476294809e-01,-3.369647752590095302e-01,-1.610490548091921825e-01
7.000000000000000146e-03,-4.374053265423564207e-01,-3.323845608821670572e-01,-2.527623086647307060e-01
8.000000000000000167e-03,-4.499352355902800360e-01,-3.622813005941639131e-01,-2.612529226801421633e-01
8.999999999999999320e-03,-4.319675071950992984e-01,-2.966677776836874059e-01,-2.854320612258165468e-01
1.000000000000000021e-02,-3.510277309886032371e-01,-2.464812124776785962e-01,-2.408460029412062831e-01
1.099999999999999936e-02,-2.390487885100303356e-01,-1.000457519687426994e-01,-1.517403109227849767e-01
1.200000000000000025e-02,-9.353178003886306047e-02,1.348813473430574353e-02,-1.079009423041109028e-01
1.299999999999999940e-02,5.845149130631443340e-02,1.306858944855552040e-01,-3.925498219313237197e-02
1.400000000000000029e-02,2.396675745352480347e-01,2.562453723831548125e-01,7.767359154552558320e-02
1.499999999999999944e-02,3.905483548571684338e-01,3.003554213891004854e-01,1.248063729334965427e-01
1.600000000000000033e-02,4.458341267300635624e-01,3.588741554390735833e-01,2.347928343961848963e-01
1.700000000000000122e-02,4.748376751100843451e-01,3.951631659064510083e-01,2.680950634642039754e-01
1.799999999999999864e-02,4.261904589487265915e-01,3.119227513263811424e-01,2.592463789324402357e-01
1.899999999999999953e-02,3.274088182031185124e-01,2.469725747017433304e-01,2.436333893020756480e-01
2.000000000000000042e-02,2.587892541470536711e-01,1.244884164985881336e-01,2.228485816356424176e-01
2.100000000000000130e-02,1.346939459434642883e-01,3.022956907916948821e-02,1.199708073428900623e-01
2.199999999999999872e-02,-3.729012418123801159e-02,-1.269038922409288228e-01,5.915162954086485014e-02
2.299999999999999961e-02,-1.994132484382345194e-01,-2.587101572092753710e-01,-2.942513885251573161e-02
2.400000000000000050e-02,-3.392702589455773299e-01,-3.362936487661850049e-01,-1.430117023691941103e-01
2.500000000000000139e-02,-4.171543030519574979e-01,-4.071793612626490866e-01,-2.038653873173025266e-01
2.599999999999999881e-02,-4.557623917665667990e-01,-3.349271391826636468e-01,-2.430541658865804644e-01
