time,acc_x,acc_y,acc_z
0.000000000000000000e+00,6.331464996647565013e-02,2.135815356859959435e-01,-5.056055693247391708e-02
1.000000000000000021e-03,1.568427139832802020e-01,2.176332173042566653e-01,-5.248548097835243481e-02
2.000000000000000042e-03,1.213527204031156076e-01,1.076630245928894419e-01,-3.632077044468053073e-02
3.000000000000000062e-03,1.030530099192949467e-01,5.484005346680047993e-02,2.994602209131240478e-02
4.000000000000000083e-03,1.591273519750101284e-01,1.821637933597016965e-02,1.216484821498021313e-01
5.000000000000000104e-03,1.654897428254590852e-01,7.247562929644528387e-04,2.174206678734045550e-01
6.000000000000000125e-03,-2.645867406186761320e-02,-9.232478093612112025e-02,1.448452571960893720e-01
7.000000000000000146e-03,-3.209394948011358717e-01,-2.338168027679183303e-01,-9.561618713622845045e-02
8.000000000000000167e-03,-4.932345251650714912e-01,-2.346391425633149175e-01,-3.244680024283486675e-01
8.999999999999999320e-03,-2.984755808314399350e-01,-2.009576958267426244e-02,-3.221903168653200700e-01
1.000000000000000021e-02,1.982409245962002409e-01,3.149561267101869122e-01,-5.267193990484185517e-02
1.099999999999999936e-02,6.253224668650919638e-01,4.653434664228939810e-01,2.936301713733134311e-01
1.200000000000000025e-02,6.163351630494415812e-01,2.785614603626967445e-01,4.458666398563014832e-01
1.299999999999999940e-02,1.155758746221753064e-01,-1.934370719998796118e-01,2.954174952764349049e-01
1.400000000000000029e-02,-5.167400076162236289e-01,-5.798932309033842936e-01,-7.426894613465122308e-02
1.499999999999999944e-02,-7.611435580382390764e-01,-4.990853120117407227e-01,-3.800418459704160146e-01
1.600000000000000033e-02,-4.249097111417412531e-01,-1.601408503351763393e-02,-4.129503225043196779e-01
1.700000000000000122e-02,2.025063724986301550e-01,4.381715658612862496e-01,-1.199778174553071813e-01
1.799999999999999864e-02,6.532024874100066381e-01,6.010171808968296503e-01,2.058324429961412572e-01
1.899999999999999953e-02,5.883802526485087947e-01,2.863201838564905510e-01,3.652426133071024483e-01
2.000000000000000042e-02,1.333737320735198795e-01,-1.954036419260199720e-01,2.280684867903596258e-01
2.100000000000000130e-02,-3.119914315293846885e-01,-5.059975275311294762e-01,-8.633476541208726443e-03
2.199999999999999872e-02,-5.020230571185521073e-01,-4.014301120336380979e-01,-2.011261322778520877e-01
2.299999999999999961e-02,-2.821030777848380078e-01,-6.476434147270848825e-03,-1.875665059482927999e-01
2.400000000000000050e-02,2.478114539461194130e-02,2.734764999682146036e-01,-9.739544614215517315e-02
2.500000000000000139e-02,1.964535964048828021e-01,2.981750150295715551e-01,7.203366300681022074e-04
2.599999999999999881e-02,1.791132078797267602e-01,1.770106362842018000e-01,3.033917352675460574e-02
2.699999999999999969e-02,9.945389680300491253e-02,7.896631047729262692e-03,2.321884184859257863e-02
2.800000000000000058e-02,8.011323393036089147e-02,-4.889595609054266101e-02,1.013609980236954838e-01
2.900000000000000147e-02,1.423401366800187695e-01,-5.126857714590837833e-02,1.409948838153732009e-01
2.999999999999999889e-02,2.709092684084641114e-02,-8.603452877756584405e-02,1.661313233662827793e-01
3.099999999999999978e-02,-2.082511328150185859e-01,-2.140959813825955849e-01,-1.162308340761421949e-02
3.200000000000000067e-02,-4.118161983829810024e-01,-1.923696748459624295e-01,-2.316558714627142690e-01
3.300000000000000155e-02,-3.130592920181820005e-01,-2.063036091295941329e-02,-3.435657376390279794e-01
3.400000000000000244e-02,8.540161960897159343e-02,2.578582528026776566e-01,-2.329668429942846897e-01
3.500000000000000333e-02,4.684563824986796021e-01,4.276028732773477503e-01,9.999576541654116302e-02
3.599999999999999728e-02,6.157121020467336558e-01,2.489521430868814056e-01,3.968808735999603821e-01
3.699999999999999817e-02,2.687119913587999176e-01,-1.371798261010720443e-01,3.855520741447719946e-01
3.799999999999999906e-02,-3.532446501707312558e-01,-4.914567503718711428e-01,8.684515503646833556e-02
3.899999999999999994e-02,-7.413994793438950515e-01,-4.896060320722466219e-01,-2.752224492651890730e-01
4.000000000000000083e-02,-5.785971779916861957e-01,-5.377919033936080784e-02,-4.838838884351191472e-01
4.100000000000000172e-02,1.586839544285171058e-02,4.342365050249264447e-01,-3.221876747980667588e-01
4.200000000000000261e-02,5.759979663376061376e-01,6.199663102126666825e-01,7.365866001899830373e-02
4.299999999999999656e-02,6.974798224857573503e-01,3.088591090683659446e-01,3.093727778276867957e-01
4.399999999999999745e-02,3.106534407437313572e-01,-1.998439178977748087e-01,3.600236529834052734e-01
4.499999999999999833e-02,-2.512387536447193703e-01,-4.922979132361637866e-01,1.190049459427420797e-01
4.599999999999999922e-02,-5.682944692503131279e-01,-4.327299326627671028e-01,-1.425311648997432123e-01
4.700000000000000011e-02,-4.162233028459924045e-01,-7.615126174706438045e-02,-2.709139361614421593e-01
