time,acc_x,acc_y,acc_z
0.000000000000000000e+00,4.914992198591869310e-01,3.038996807245098464e-01,3.351119197483907741e-01
1.000000000000000021e-03,1.044570465009781457e-01,1.671329002926630553e-03,1.256325357620686201e-01
2.000000000000000042e-03,-2.751456402725625527e-01,-2.466467165635778114e-01,-1.088510569934871969e-01
3.000000000000000062e-03,-4.372556097913148365e-01,-3.034757948656699456e-01,-2.510839975629944876e-01
4.000000000000000083e-03,-3.232410323001596031e-01,-1.957235206416248485e-01,-2.537952168811408171e-01
5.000000000000000104e-03,-7.832912074149779580e-02,-3.453130352147453647e-02,-1.074795894759024428e-01
6.000000000000000125e-03,1.442748515394547681e-01,1.204681991740172153e-01,4.909367979759977213e-02
7.000000000000000146e-03,2.432725483591181015e-01,1.791969811259264689e-01,1.470288518488512275e-01
8.000000000000000167e-03,2.137270307251059043e-01,1.528006924613835305e-01,1.616089189537469883e-01
8.999999999999999320e-03,1.493114589741552645e-01,1.061635025082373895e-01,8.815749909586449717e-02
1.000000000000000021e-02,4.870692348656441295e-02,2.875394904261846171e-02,3.691856990360969926e-02
1.099999999999999936e-02,-7.952190646676793317e-02,-9.160203006027270445e-02,-1.773697965003138630e-02
1.200000000000000025e-02,-1.897359334157419086e-01,-1.954350753086409875e-01,-1.137537456091732291e-01
1.299999999999999940e-02,-2.557118063052718493e-01,-2.160815493439068036e-01,-1.532027204079236815e-01
1.400000000000000029e-02,-2.024619326667159713e-01,-1.313295245375047937e-01,-1.308508346697186409e-01
1.499999999999999944e-02,8.113738277284220438e-03,8.349717225825260825e-02,-4.377161048136861410e-02
1.600000000000000033e-02,2.465608055164295320e-01,2.923655133145119933e-01,8.733034024590076438e-02
1.700000000000000122e-02,3.764178621771553379e-01,3.096891929783983088e-01,2.174760736699835884e-01
1.799999999999999864e-02,3.120175079488847203e-01,1.497783525054348641e-01,2.251457624809187485e-01
1.899999999999999953e-02,3.152800520298891518e-03,-1.557206686142135199e-01,7.607290275660463785e-02
2.000000000000000042e-02,-3.370919017407534857e-01,-3.470063687246746631e-01,-1.246059432834807634e-01
2.100000000000000130e-02,-4.530795187933596702e-01,-3.342134133872054491e-01,-2.820558666403791825e-01
2.199999999999999872e-02,-2.912250824247790137e-01,-8.762157575153661782e-02,-2.604580205721042097e-01
2.299999999999999961e-02,8.926580783258569740e-02,2.289563109006422792e-01,-6.322885681177110861e-02
