time,acc_x,acc_y,acc_z
0.000000000000000000e+00,-5.504241548673785567e-02,-1.321014487628733858e-01,4.177771505474017072e-02
1.000000000000000021e-03,-3.025883049102304767e-01,-2.890153014977668855e-01,-1.482261889720817849e-01
2.000000000000000042e-03,-3.472303487204316808e-01,-2.593858225421035169e-01,-2.075099779109925435e-01
3.000000000000000062e-03,-1.476535007753256024e-01,4.046043022322197945e-03,-1.513733369406706775e-01
4.000000000000000083e-03,1.687692728483224658e-01,2.224103603434954557e-01,5.655869602040536348e-02
5.000000000000000104e-03,3.636968496050188016e-01,2.860387246783673287e-01,1.912743730165626099e-01
6.000000000000000125e-03,3.035870848195288407e-01,1.464411101886940458e-01,2.099917278529005726e-01
7.000000000000000146e-03,-7.178961469415804167e-03,-1.153936243424995289e-01,9.072933849265617245e-02
8.000000000000000167e-03,-2.730393208627678869e-01,-2.883630759091826423e-01,-8.531089783063884602e-02
8.999999999999999320e-03,-3.575948129401911868e-01,-2.168795397497720046e-01,-2.229575371236540149e-01
1.000000000000000021e-02,-1.792733400902842555e-01,-1.579279395060097105e-03,-1.772176681450245150e-01
1.099999999999999936e-02,1.333529168629323525e-01,1.929186284765547488e-01,-5.422417684894636353e-03
1.200000000000000025e-02,3.543622980375226716e-01,2.859604747944153313e-01,1.586449913300352066e-01
1.299999999999999940e-02,2.986285584143781868e-01,1.581848770397102089e-01,2.221335610228976354e-01
1.400000000000000029e-02,3.963306793435227710e-02,-8.535260183517653920e-02,1.314443082186749767e-01
1.499999999999999944e-02,-2.391864430207515380e-01,-2.658739062100601291e-01,-5.036782008288685081e-02
1.600000000000000033e-02,-3.649297979048450324e-01,-2.774037064722068568e-01,-1.923128077989735008e-01
1.700000000000000122e-02,-2.103258604638732487e-01,-3.916166874565960715e-02,-2.035521024698274950e-01
1.799999999999999864e-02,1.028207646546125398e-01,2.088184027835342793e-01,-5.976634365029052237e-02
1.899999999999999953e-02,3.237193568601693383e-01,2.984910408095612366e-01,1.223345009635205399e-01
2.000000000000000042e-02,3.329881222103210914e-01,1.611685215950421635e-01,2.197500947928403559e-01
