time,acc_x,acc_y,acc_z
0.000000000000000000e+00,-5.005443457694065401e-01,-4.306574575737922572e-01,-2.373712605889800042e-01
1.000000000000000021e-03,-5.218038951199334141e-01,-3.607673336844753886e-01,-2.798405429578235681e-01
2.000000000000000042e-03,-4.899643777468991601e-01,-3.191508809161829330e-01,-3.134189021440282330e-01
3.000000000000000062e-03,-4.300622714142235958e-01,-2.435453067532341864e-01,-2.983903263324615973e-01
4.000000000000000083e-03,-3.446095285118193075e-01,-1.754488450959800772e-01,-2.708564524151288455e-01
5.000000000000000104e-03,-2.458372323800322168e-01,-8.376036137733790243e-02,-2.195144945186078833e-01
6.000000000000000125e-03,-1.345413449571526421e-01,-2.920768954884866639e-02,-1.775241742962767599e-01
7.000000000000000146e-03,-9.607631969861782362e-02,2.014080412170852694e-02,-1.157945647906078596e-01
8.000000000000000167e-03,-2.025477244067469540e-02,2.179361665054584118e-02,-6.266586790204345392e-02
8.999999999999999320e-03,1.089740636832930293e-02,3.800410040114334670e-02,-4.174073424854762848e-02
1.000000000000000021e-02,-1.814711146383598704e-03,3.855140728550886242e-02,-2.647632669969008506e-02
1.099999999999999936e-02,1.275157488644330928e-02,3.279441848416462385e-02,-6.447754257276943658e-03
1.200000000000000025e-02,2.379498839873511740e-02,3.497671689418704877e-02,-7.362448464953988241e-03
1.299999999999999940e-02,1.224599735042781329e-02,4.503249840404970061e-02,-1.986943767376440732e-03
1.400000000000000029e-02,4.030448210037294171e-02,1.061557630527273366e-01,7.436661744995886822e-03
1.499999999999999944e-02,8.087994959962499508e-02,1.677485155932249283e-01,2.511458506446928585e-02
1.600000000000000033e-02,1.578943203174704157e-01,2.396720877357566559e-01,4.125735659637284197e-02
1.700000000000000122e-02,2.369412475089166525e-01,3.001899455210437218e-01,6.619077931326083908e-02
1.799999999999999864e-02,3.164234141430323777e-01,3.624302063358760817e-01,1.231192537210595156e-01
1.899999999999999953e-02,4.062277215532354990e-01,3.735495363456329265e-01,1.572554443949564784e-01
2.000000000000000042e-02,4.783520093013639007e-01,4.029331394655303877e-01,2.189572747416500265e-01
2.100000000000000130e-02,5.267773168462178690e-01,3.657186233294287270e-01,2.616215185378792940e-01
2.199999999999999872e-02,4.982215305611421563e-01,2.803319425895113293e-01,3.054554349104654509e-01
2.299999999999999961e-02,4.062554214395607821e-01,1.615175437408715442e-01,3.215958707042012032e-01
2.400000000000000050e-02,3.202179326433305939e-01,2.860578836773382608e-02,2.943762536671596930e-01
2.500000000000000139e-02,1.848190995454517815e-01,-1.225964650170070641e-01,2.445292463480671641e-01
2.599999999999999881e-02,-1.605902169970965798e-02,-2.978749698896134834e-01,1.657729413776794780e-01
2.699999999999999969e-02,-2.256993059808286295e-01,-4.460051098544893788e-01,8.426197349325174890e-02
2.800000000000000058e-02,-4.291057190392424392e-01,-5.348479680428355199e-01,-3.504003961044282328e-02
2.900000000000000147e-02,-5.760797518227187552e-01,-6.018660356365409525e-01,-1.531066498633642248e-01
2.999999999999999889e-02,-7.131882319402615966e-01,-5.922759058939327526e-01,-2.927118757782863900e-01
3.099999999999999978e-02,-7.907140478368056558e-01,-5.721164527680537848e-01,-3.953595061536632205e-01
3.200000000000000067e-02,-7.642177154487459489e-01,-4.811949339266238246e-01,-4.400754009512993781e-01
3.300000000000000155e-02,-6.852362386459689425e-01,-3.417758128372156978e-01,-4.750312114425483401e-01
3.400000000000000244e-02,-5.475864055801201724e-01,-1.560624430459877088e-01,-4.480437283117892910e-01
3.500000000000000333e-02,-3.602584668398923773e-01,1.054961246774381578e-02,-3.991730124737641883e-01
3.599999999999999728e-02,-1.572881500514814457e-01,2.096085237509067167e-01,-3.195669645746538889e-01
3.699999999999999817e-02,6.888882570281343320e-02,3.490694759944639736e-01,-2.221045185087219265e-01
3.799999999999999906e-02,2.778615643066699170e-01,4.772297511472429754e-01,-7.042004915078989291e-02
3.899999999999999994e-02,4.620091566877063127e-01,5.209574984034571754e-01,7.693562485803909223e-02
4.000000000000000083e-02,5.775994993963002866e-01,5.533047241354162038e-01,1.844561978044703676e-01
4.100000000000000172e-02,6.593840082954998127e-01,5.068147943869991678e-01,2.827906245649967620e-01
4.200000000000000261e-02,6.787441201245604239e-01,4.246368247737082324e-01,3.574372479901578581e-01
4.299999999999999656e-02,6.021162782671133362e-01,3.389100619604193954e-01,3.915709552519945347e-01
4.399999999999999745e-02,5.254024659000844366e-01,2.137886442118040464e-01,3.969928747859978180e-01
4.499999999999999833e-02,4.084114634278525613e-01,9.317451002358483059e-02,3.577859390598376876e-01
4.599999999999999922e-02,2.420857612855137342e-01,-1.581527962500389045e-02,3.007688350444968628e-01
4.700000000000000011e-02,1.010594644437702444e-01,-1.007803931248478085e-01,2.434605004859539401e-01
4.800000000000000100e-02,-2.287015464171583343e-02,-1.449744086282095945e-01,1.366031081127554725e-01
4.900000000000000189e-02,-9.552955562602855055e-02,-1.702735994883275150e-01,7.224783227168764255e-02
5.000000000000000278e-02,-1.908530907118000663e-01,-1.949517757974006116e-01,-2.324381210725363217e-02
5.099999999999999672e-02,-2.088342420837858149e-01,-1.676171940017633921e-01,-5.120445833446961303e-02
5.199999999999999761e-02,-2.184510729187500722e-01,-1.620071290524409680e-01,-1.157998652754165941e-01
5.299999999999999850e-02,-2.129535651390523365e-01,-1.456063880170749281e-01,-1.192374101242785062e-01
5.399999999999999939e-02,-1.946570363832574868e-01,-1.221140865686643762e-01,-1.092647406141678407e-01
5.500000000000000028e-02,-1.939132085660313365e-01,-1.540949134220255257e-01,-1.053924201309524855e-01
5.600000000000000117e-02,-1.643246387869026770e-01,-1.700512648789380687e-01,-1.309275376288646375e-01
5.700000000000000205e-02,-1.779533195765858611e-01,-1.791418061303373666e-01,-1.066950821656487969e-01
5.800000000000000294e-02,-1.802386197308324112e-01,-2.186678840476583563e-01,-9.483576560634164598e-02
5.899999999999999689e-02,-2.344512526995114199e-01,-2.322140305763068513e-01,-1.168044177695383851e-01
5.999999999999999778e-02,-2.829712888070030630e-01,-2.578355937727861980e-01,-1.190357414811751557e-01
6.099999999999999867e-02,-3.203388506752633536e-01,-2.276339837160405999e-01,-1.536007256164951817e-01
6.199999999999999956e-02,-3.241845011682116806e-01,-2.059665853755894560e-01,-1.587163320747425888e-01
6.300000000000000044e-02,-3.120568475961091881e-01,-1.215664423314649217e-01,-1.819692371555786392e-01
6.400000000000000133e-02,-2.727757212894675876e-01,-2.321009085904621183e-02,-2.170486711934406510e-01
6.500000000000000222e-02,-1.710786544214295823e-01,9.727975564693150390e-02,-1.941952018353191867e-01
6.600000000000000311e-02,-6.654285006201109132e-02,2.226194790758309339e-01,-1.831121875845335423e-01
6.700000000000000400e-02,1.138930286975636669e-01,3.855465739444265960e-01,-1.095122620261080593e-01
6.800000000000000488e-02,2.737464465283745430e-01,4.714117444484801078e-01,-3.752670296891451318e-02
6.900000000000000577e-02,4.007378586494964590e-01,5.403254202696312625e-01,5.244189642103468801e-02
7.000000000000000666e-02,5.879652184758559219e-01,5.843524311537362514e-01,1.613831891135656393e-01
7.099999999999999367e-02,6.663536326116168418e-01,5.634932732004880318e-01,2.521495095886695514e-01
7.199999999999999456e-02,7.154528059777828242e-01,4.782053472535542915e-01,3.294948390822096118e-01
7.299999999999999545e-02,7.112163390329786505e-01,3.581500026876748843e-01,3.978430823108758396e-01
7.399999999999999634e-02,6.208002836694397342e-01,1.804704385673435163e-01,4.430234923978205175e-01
7.499999999999999722e-02,4.726581422408359656e-01,2.447969301006535162e-02,4.380754102443394360e-01
7.599999999999999811e-02,2.787018647767136037e-01,-1.806422638317735363e-01,3.918639034891001627e-01
7.699999999999999900e-02,5.628692963359313572e-02,-3.338675549723718605e-01,2.995711215466101973e-01
7.799999999999999989e-02,-1.533120046084100463e-01,-4.718335844508635413e-01,2.025531373813829750e-01
7.900000000000000078e-02,-3.681839677976973535e-01,-5.579367628350230257e-01,9.794227333586826012e-02
8.000000000000000167e-02,-5.426161466413159662e-01,-6.119180010522038415e-01,-5.533186209523772298e-02
8.100000000000000255e-02,-6.742059352236494663e-01,-5.899323930921657189e-01,-1.864492881113569145e-01
8.200000000000000344e-02,-7.459057380140178273e-01,-5.304682746035550567e-01,-2.965345108265571294e-01
8.300000000000000433e-02,-7.462763640011214061e-01,-3.947094423241034877e-01,-3.770802716171554603e-01
8.400000000000000522e-02,-7.024422821907041481e-01,-2.742954135971670260e-01,-4.233434132150632467e-01
8.500000000000000611e-02,-5.560119556275370245e-01,-1.179015501232450053e-01,-4.441947628204404031e-01
8.599999999999999312e-02,-3.939679212485988624e-01,1.331730294678853087e-02,-4.309341468659786956e-01
8.699999999999999400e-02,-1.953788911445532850e-01,1.641429356773750625e-01,-3.697459073758925796e-01
8.799999999999999489e-02,-2.231399731689506782e-02,2.545527291751119026e-01,-2.742724351015119466e-01
8.899999999999999578e-02,1.377497430944681356e-01,3.181226765534607703e-01,-1.555092281790819431e-01
8.999999999999999667e-02,2.638238648141036924e-01,3.513014179523692992e-01,-4.362570451850258241e-02
9.099999999999999756e-02,3.626376230997448435e-01,3.439040807421819834e-01,3.761227134826902740e-02
9.199999999999999845e-02,4.121247704237350762e-01,3.055639684458800742e-01,1.244073563717820602e-01
9.299999999999999933e-02,3.972163523237485228e-01,2.477877303595485137e-01,1.919776502478684754e-01
9.400000000000000022e-02,3.802463020945900385e-01,2.158748956487392401e-01,2.353574612655314757e-01
9.500000000000000111e-02,3.380140708748783362e-01,1.463423120538385469e-01,2.267622853089100166e-01
9.600000000000000200e-02,2.745555307095018382e-01,1.039384360130005819e-01,2.165734015919489053e-01
9.700000000000000289e-02,2.141102132964536608e-01,1.179244741522873785e-01,2.034330879332636455e-01
9.800000000000000377e-02,1.635739370298737172e-01,8.587130138715377836e-02,1.763090431615079445e-01
9.900000000000000466e-02,1.281926492915680116e-01,9.006321549204690524e-02,1.527282957770901561e-01
