time,acc_x,acc_y,acc_z
0.000000000000000000e+00,-3.098204486060174845e-01,-2.898423223709302166e-01,-7.960218746781506927e-02
1.000000000000000021e-03,-3.838840046142141249e-01,-2.056641257390872390e-01,-2.449947121273961248e-01
2.000000000000000042e-03,3.576276746888562563e-02,1.745304418710216521e-01,-9.760165228117730074e-02
3.000000000000000062e-03,4.078116051570604417e-01,2.857046681933632648e-01,1.917675568742563397e-01
4.000000000000000083e-03,1.624647660635333279e-01,-2.208028613618942537e-02,1.835969093326541290e-01
5.000000000000000104e-03,-3.014182347016847174e-01,-3.903709588844774259e-01,-8.093973577828396382e-02
6.000000000000000125e-03,-5.195344378349108228e-01,-3.722845679949223219e-01,-2.861701439223016119e-01
7.000000000000000146e-03,-1.607310756761771986e-01,4.964020137486389872e-02,-2.200447972103806160e-01
8.000000000000000167e-03,4.060838261282244677e-01,4.550924204825638753e-01,7.996567917353242239e-02
8.999999999999999320e-03,5.360952546259318829e-01,3.101322023636236547e-01,3.186207622581873622e-01
1.000000000000000021e-02,8.044191745640121016e-02,-9.526789781157427028e-02,2.095389428596591830e-01
1.099999999999999936e-02,-3.611312160001988736e-01,-3.076859936670741091e-01,-7.684727556619591615e-02
1.200000000000000025e-02,-3.334797594608390758e-01,-1.179141760968882291e-01,-2.501868983760718312e-01
1.299999999999999940e-02,1.147210398365991341e-01,2.500746891175897324e-01,-3.956942284157349138e-02
1.400000000000000029e-02,3.524845521325211117e-01,2.441782078802689770e-01,1.772689395035470239e-01
1.499999999999999944e-02,1.012974453652724233e-01,-1.284521054946045071e-01,1.824017415653994001e-01
1.600000000000000033e-02,-3.890679682054796196e-01,-4.458931179383918142e-01,-1.071655590010038850e-01
1.700000000000000122e-02,-4.945579647897705988e-01,-2.350846597046465647e-01,-3.013962639700957791e-01
1.799999999999999864e-02,-2.275734560467646342e-02,1.887689948123056904e-01,-2.275301363871796989e-01
1.899999999999999953e-02,4.851658833608288313e-01,4.393820206453761812e-01,1.306800581211120804e-01
2.000000000000000042e-02,4.916327070085864115e-01,1.852000396506417457e-01,3.203778702529081479e-01
2.100000000000000130e-02,5.124356194831356827e-03,-2.024942127231121325e-01,1.957447468680914848e-01
2.199999999999999872e-02,-3.900646162096442215e-01,-2.967550631359384683e-01,-1.046333191172985483e-01
2.299999999999999961e-02,-2.972847003643072639e-01,-3.254779658350922394e-02,-2.368126474296882167e-01
2.400000000000000050e-02,1.925665084414919515e-01,3.177054929651764170e-01,-4.569792335705374214e-02
2.500000000000000139e-02,3.566993326940829379e-01,1.700638726063179729e-01,2.106294466196001747e-01
2.599999999999999881e-02,5.412473993621420062e-04,-2.304185785858355318e-01,1.729322609047388437e-01
2.699999999999999969e-02,-4.210430866209904366e-01,-4.217507273274932467e-01,-1.122346410697511315e-01
2.800000000000000058e-02,-4.308668417746629453e-01,-1.047913619406942165e-01,-3.239172228965279121e-01
2.900000000000000147e-02,7.454314435138999217e-02,3.167411127949755767e-01,-1.756220186307191899e-01
2.999999999999999889e-02,5.478016602165223237e-01,4.284731522405421655e-01,1.654152640130002183e-01
3.099999999999999978e-02,4.109161027975843372e-01,6.897355323968365481e-02,3.341259059485646166e-01
3.200000000000000067e-02,-1.154334202221271449e-01,-2.866498309277750733e-01,1.536806722686256677e-01
3.300000000000000155e-02,-4.272491644855961890e-01,-2.642199392919944989e-01,-1.648894236640467414e-01
3.400000000000000244e-02,-1.802612386065015893e-01,1.227666461587384600e-01,-2.419120081314115600e-01
3.500000000000000333e-02,2.787522075755231032e-01,3.294126081775082815e-01,-1.423380837153349204e-02
3.599999999999999728e-02,3.334749750241606248e-01,4.022296744857480760e-02,1.859201994435004113e-01
3.699999999999999817e-02,-1.058991387165435644e-01,-3.367746786707693785e-01,1.566192410850499317e-01
3.799999999999999906e-02,-4.840786648638853440e-01,-3.816143314316116641e-01,-1.622006245597999163e-01
3.899999999999999994e-02,-3.550804820249384153e-01,5.473463087197994598e-02,-3.045452636194100338e-01
4.000000000000000083e-02,2.095807969993945252e-01,4.375012169938500284e-01,-1.428836811225664138e-01
4.100000000000000172e-02,5.339974894126042759e-01,3.610126779276174869e-01,2.131371643006326477e-01
4.200000000000000261e-02,3.172270769950769065e-01,-1.045410461880453695e-01,3.552594255283436087e-01
4.299999999999999656e-02,-2.042746839010265714e-01,-3.165946476427124456e-01,1.444109649523906413e-01
4.399999999999999745e-02,-4.139210173573847906e-01,-1.586575501284473166e-01,-1.803881395167059865e-01
4.499999999999999833e-02,-9.476219556368584152e-02,2.217836288630169461e-01,-2.248965728454594692e-01
4.599999999999999922e-02,3.040640143548794527e-01,2.590613468855020862e-01,1.751171977336601557e-02
4.700000000000000011e-02,2.875839377213665338e-01,-9.609669704330515982e-02,1.781781730469674252e-01
4.800000000000000100e-02,-1.938125405457087058e-01,-3.933727278001863947e-01,9.911552999009061449e-02
4.900000000000000189e-02,-4.958943248234843337e-01,-2.688248028694299463e-01,-1.575244732013396376e-01
5.000000000000000278e-02,-2.448753119864821026e-01,1.732132337282542012e-01,-2.805578604168854628e-01
5.099999999999999672e-02,2.985511770749968985e-01,4.632257446554268188e-01,-1.214056005777232050e-01
