time,acc_x,acc_y,acc_z
0.000000000000000000e+00,5.406173060023989480e-02,3.256006041400960616e-02,3.803475417880856219e-02
1.000000000000000021e-03,2.567711933588640583e-01,2.181534511298087453e-01,1.355077297197878061e-01
2.000000000000000042e-03,2.743739713387529089e-01,1.848600123419495977e-01,1.623944471417048951e-01
3.000000000000000062e-03,5.839800314240809614e-02,4.351760462477954894e-02,6.143663376009378396e-02
4.000000000000000083e-03,-1.891296818520869782e-01,-1.723386575981721847e-01,-1.266056933516393201e-01
5.000000000000000104e-03,-3.165257668060076912e-01,-2.262510177889534568e-01,-1.601431827111405304e-01
6.000000000000000125e-03,-1.723729426658131003e-01,-1.068262748507416704e-01,-1.367464997190643849e-01
7.000000000000000146e-03,9.428719454758957563e-02,6.240452298069387727e-02,4.353536405328453651e-02
8.000000000000000167e-03,2.906838974860160851e-01,2.213927286474821066e-01,1.503777561392456996e-01
8.999999999999999320e-03,2.782417770388294076e-01,1.916524879459687025e-01,1.815959898734683664e-01
1.000000000000000021e-02,3.618145188796902112e-02,3.739404598859231987e-02,3.226853492813484131e-02
1.099999999999999936e-02,-2.184072209889921234e-01,-1.687968142177790898e-01,-1.221362635976118854e-01
1.200000000000000025e-02,-2.928351823561579081e-01,-2.373865988358262180e-01,-2.054997020020057075e-01
1.299999999999999940e-02,-1.509044146830969824e-01,-5.968153489971255582e-02,-9.856486423120089380e-02
1.400000000000000029e-02,8.001297094431222834e-02,1.229265583958502328e-01,2.787435563385588788e-02
1.499999999999999944e-02,2.825399498222623262e-01,2.610657020730461353e-01,1.497636336852018468e-01
1.600000000000000033e-02,2.550366801455603571e-01,1.651480810561014589e-01,1.623339327649786501e-01
1.700000000000000122e-02,8.602503725194424536e-03,-3.412432310976297456e-02,5.183528891672757599e-02
1.799999999999999864e-02,-2.312880580761886018e-01,-2.384826291151299626e-01,-1.201884300868599903e-01
1.899999999999999953e-02,-2.906719225655394756e-01,-2.242652848172294600e-01,-1.894312534144047266e-01
2.000000000000000042e-02,-1.417260938916268809e-01,-4.327194908654909133e-02,-1.123436828747769178e-01
2.100000000000000130e-02,1.498423664861884552e-01,1.646592385346888343e-01,3.251769755272145707e-02
2.199999999999999872e-02,3.007177045956998529e-01,2.327643957009430942e-01,1.592510128377817580e-01
2.299999999999999961e-02,2.273892062330570840e-01,1.578825878814665851e-01,1.695661885453892681e-01
2.400000000000000050e-02,6.057828847277410035e-03,-7.374662048604656295e-02,2.343821732727020477e-02
2.500000000000000139e-02,-2.527711980527485025e-01,-2.405010509772145255e-01,-1.350541829815277706e-01
