time,acc_x,acc_y,acc_z
0.000000000000000000e+00,9.498307215791545327e-03,-1.136062961952929717e-01,7.805425513392773296e-02
1.000000000000000021e-03,-1.496358939649004294e-01,-1.979789627810449038e-01,-2.493367401950801268e-02
2.000000000000000042e-03,-3.004883839914088139e-01,-2.969225385653461724e-01,-9.479187495493271443e-02
3.000000000000000062e-03,-3.641568032936756683e-01,-3.453397272699027520e-01,-1.741578834138521881e-01
4.000000000000000083e-03,-4.605923818237628309e-01,-3.614229891973290698e-01,-2.424978581336424133e-01
5.000000000000000104e-03,-4.543568063506717714e-01,-2.897350515417817518e-01,-2.730243240495151547e-01
6.000000000000000125e-03,-3.604016903166136210e-01,-2.058728287167809756e-01,-2.644712046989710630e-01
7.000000000000000146e-03,-2.363823649707398333e-01,-7.252411840150439770e-02,-2.094704121247727979e-01
8.000000000000000167e-03,-9.662690691869704751e-02,6.370725695413133327e-02,-1.353465456097142361e-01
8.999999999999999320e-03,6.541364603642785269e-02,1.845322748997126061e-01,-6.529225317828137032e-02
1.000000000000000021e-02,2.330396505677134744e-01,2.911160623830962857e-01,6.661043898224972004e-02
1.099999999999999936e-02,3.670864634609782295e-01,3.403647862955578307e-01,1.237651054530829742e-01
1.200000000000000025e-02,4.342747392730074152e-01,3.646897475079691753e-01,2.394885922551853452e-01
1.299999999999999940e-02,4.351634743679793638e-01,3.493623806473782900e-01,2.597411435419705872e-01
1.400000000000000029e-02,4.105479834773952397e-01,2.563492462946646011e-01,2.896208973649278540e-01
1.499999999999999944e-02,3.119098952662965885e-01,1.497890829581106087e-01,2.398083132797724781e-01
1.600000000000000033e-02,1.874866433193690951e-01,4.115758437054410634e-02,1.799360303729475585e-01
1.700000000000000122e-02,1.792451356859529540e-02,-1.025863945198524779e-01,1.030629001290050140e-01
1.799999999999999864e-02,-1.481175250357308071e-01,-1.987664202392124546e-01,3.074577180290178138e-02
1.899999999999999953e-02,-2.647750002819575510e-01,-3.263176756691589797e-01,-8.211102549177037857e-02
2.000000000000000042e-02,-3.866523082391928323e-01,-3.604111960555760330e-01,-1.535139958457460985e-01
2.100000000000000130e-02,-4.272804767581319108e-01,-3.307100254480109247e-01,-2.071233236555109491e-01
2.199999999999999872e-02,-4.065773746794968946e-01,-2.822068377359963076e-01,-2.762823835914697268e-01
2.299999999999999961e-02,-3.757500649068952758e-01,-2.039763794523388185e-01,-2.809943971661895690e-01
2.400000000000000050e-02,-2.697873290165854199e-01,-7.774971434158942096e-02,-2.220627869148011080e-01
2.500000000000000139e-02,-1.193835620069944592e-01,8.232467543688512523e-02,-1.746107170117191798e-01
2.599999999999999881e-02,3.875135515101274519e-02,1.922227672342899096e-01,-5.794033716490156610e-02
2.699999999999999969e-02,2.202593868515198283e-01,2.907721829019554449e-01,1.664403503319204086e-02
2.800000000000000058e-02,3.227849181523087529e-01,3.340577608168714407e-01,1.379426720236539838e-01
2.900000000000000147e-02,4.555690515491161996e-01,3.820500847396458011e-01,1.724139660677882213e-01
2.999999999999999889e-02,4.535606866764577694e-01,3.239755780297170484e-01,2.531567023982090880e-01
3.099999999999999978e-02,4.048089527450815517e-01,2.414945104736624104e-01,2.259687475277160351e-01
3.200000000000000067e-02,3.439610256317423009e-01,1.191794501855918537e-01,2.547797971785957238e-01
3.300000000000000155e-02,1.994431637102328791e-01,-6.932483207193048335e-05,2.084272852654764641e-01
3.400000000000000244e-02,3.951433910582113213e-02,-1.474738588209770496e-01,1.515284801266596204e-01
3.500000000000000333e-02,-1.365341711802424696e-01,-2.613718878533812795e-01,4.406355810270533302e-02
3.599999999999999728e-02,-2.643057866826700186e-01,-3.106894975989402119e-01,-3.584218872077539475e-02
3.699999999999999817e-02,-3.987560193006202680e-01,-3.577087682997196483e-01,-1.419888472498057330e-01
3.799999999999999906e-02,-3.921769093290574104e-01,-3.616731510296189445e-01,-2.238041169158925259e-01
3.899999999999999994e-02,-4.303746364614701170e-01,-2.810891940260966115e-01,-2.591069396730039665e-01
4.000000000000000083e-02,-3.792191195146300542e-01,-2.033924366090227587e-01,-2.617772111999608908e-01
4.100000000000000172e-02,-2.692456445503255136e-01,-7.638634149050270439e-02,-2.227306774099497289e-01
4.200000000000000261e-02,-1.221277880501862312e-01,7.101553364651787270e-02,-1.828895044785604496e-01
4.299999999999999656e-02,8.758073463613315346e-02,1.697939446335111902e-01,-1.358945543552101121e-01
4.399999999999999745e-02,2.292468104453893041e-01,3.004132082206666943e-01,-9.146769348695760540e-03
4.499999999999999833e-02,3.153479177491184116e-01,3.529518621781768672e-01,1.081264038954935086e-01
4.599999999999999922e-02,4.144549726779933052e-01,3.683322199006384690e-01,1.896451639669516076e-01
4.700000000000000011e-02,4.551720225005200238e-01,3.191737558626534521e-01,2.244990933553153156e-01
4.800000000000000100e-02,4.023816362974028671e-01,2.509247540587291048e-01,2.605303124425488726e-01
4.900000000000000189e-02,3.096667262670456666e-01,1.024144901764124510e-01,2.742738609721211973e-01
5.000000000000000278e-02,1.939656873168398576e-01,-1.358758610456940047e-02,2.212351893531798175e-01
5.099999999999999672e-02,5.664163632341916166e-02,-1.520164193171160971e-01,1.456939284754742714e-01
5.199999999999999761e-02,-1.155441353035920188e-01,-2.298108842272084951e-01,5.428493976665040022e-02
5.299999999999999850e-02,-2.558836912100028171e-01,-3.308447340236803647e-01,-3.517270393097309683e-02
5.399999999999999939e-02,-3.721144199054673973e-01,-3.669301655814977137e-01,-1.290380060123231809e-01
