time,acc_x,acc_y,acc_z
0.000000000000000000e+00,-1.133529360494519439e-01,9.216423453574033864e-02,-1.701024872277265565e-01
1.000000000000000021e-03,1.737550716452108124e-01,2.689409910704123052e-01,-1.706607816721411250e-02
2.000000000000000042e-03,3.603386788508722294e-01,2.865247366341321933e-01,1.313404362704004014e-01
3.000000000000000062e-03,3.427448698274508376e-01,1.448586673117411849e-01,2.065262399542306671e-01
4.000000000000000083e-03,1.467984106884226425e-01,-7.686306092596915940e-02,1.907071910818700089e-01
5.000000000000000104e-03,-1.298942292701112111e-01,-2.453101476727158892e-01,6.183546869499648158e-02
6.000000000000000125e-03,-3.169037381594952962e-01,-2.855522179989196108e-01,-9.959175529562906692e-02
7.000000000000000146e-03,-3.675609072491861085e-01,-1.556987012954950678e-01,-2.076095464636867061e-01
8.000000000000000167e-03,-1.746555271179020818e-01,4.255820081839012392e-02,-2.165590957324312338e-01
8.999999999999999320e-03,8.296688782404625095e-02,2.298437486797207108e-01,-8.746606318701558025e-02
1.000000000000000021e-02,2.842839909670567544e-01,2.784214739050570597e-01,6.539673458695623165e-02
1.099999999999999936e-02,3.580861925880439167e-01,1.849489119125082570e-01,1.868816447757407073e-01
1.200000000000000025e-02,2.233522787909338059e-01,-3.691315867376897871e-03,2.116478526553953465e-01
1.299999999999999940e-02,-3.681089651759236053e-02,-2.111290312045592255e-01,1.156704962900074879e-01
1.400000000000000029e-02,-2.796178090796723192e-01,-2.959191420554304064e-01,-1.758757763217868100e-02
1.499999999999999944e-02,-3.701409060724482614e-01,-2.099191821562709781e-01,-1.498520275756905495e-01
1.600000000000000033e-02,-2.597600167896172985e-01,-1.709322001725588347e-02,-1.947408608471931646e-01
1.700000000000000122e-02,-2.028393115002806099e-02,1.849726811544195326e-01,-1.514297684245851372e-01
1.799999999999999864e-02,2.415840855254163810e-01,2.905564045124024997e-01,-1.225415628253737760e-02
1.899999999999999953e-02,3.509231704761939796e-01,2.283408849882452851e-01,1.468496462481440612e-01
2.000000000000000042e-02,2.946935406820749281e-01,5.262584800858503137e-02,2.050450164668802810e-01
2.100000000000000130e-02,5.346489939686397547e-02,-1.607388827650485796e-01,1.893579403104683478e-01
2.199999999999999872e-02,-1.983315938985202864e-01,-2.936200493368374964e-01,2.722586547039880511e-02
2.299999999999999961e-02,-3.551374761680908265e-01,-2.560859607175454689e-01,-1.134650408190192306e-01
2.400000000000000050e-02,-3.376899195834431877e-01,-8.168098323341702049e-02,-2.134267810132930987e-01
2.500000000000000139e-02,-1.103158590194194960e-01,1.538970120872135972e-01,-2.083826843161348252e-01
2.599999999999999881e-02,1.632291298624979903e-01,2.925871032331787136e-01,-7.540014904380762384e-02
2.699999999999999969e-02,3.403052343678680258e-01,2.758324916743951638e-01,8.503765665326140644e-02
2.800000000000000058e-02,3.310302527655326621e-01,1.237835553408208333e-01,2.016211718747124293e-01
2.900000000000000147e-02,1.524101302415082071e-01,-1.172569133768522065e-01,2.069031706195067766e-01
