time,acc_x,acc_y,acc_z
0.000000000000000000e+00,1.544144035630465595e-01,1.014327027873470899e-01,1.120374746239216068e-01
1.000000000000000021e-03,1.007110798719947214e-01,2.348124262665816572e-02,9.756720669676594015e-02
2.000000000000000042e-03,-1.303825911532136006e-01,-1.422942565421148886e-01,-2.679255078205869736e-02
3.000000000000000062e-03,-3.008408250941788653e-01,-2.804570099083865120e-01,-1.640939071214716494e-01
4.000000000000000083e-03,-3.152407022395916636e-01,-2.255154823140207987e-01,-1.945841627712556199e-01
5.000000000000000104e-03,-1.161074046571435453e-01,-2.860629533910383909e-02,-7.002880837950464787e-02
6.000000000000000125e-03,9.585154720980847143e-02,1.144672786338747500e-01,3.747006150866401958e-02
7.000000000000000146e-03,1.229849121096755898e-01,7.648947882726132852e-02,6.754167496170077056e-02
8.000000000000000167e-03,-8.112652725866709158e-02,-5.583651916022462636e-02,-5.488234633935074741e-02
8.999999999999999320e-03,-2.281992374357099118e-01,-2.166592317767583875e-01,-1.513561739432482678e-01
1.000000000000000021e-02,-2.611402157835497340e-01,-1.382462689706710768e-01,-2.075057925953194549e-01
1.099999999999999936e-02,-4.068946988018207894e-02,4.594799855920286835e-02,-5.824723108722929671e-02
1.200000000000000025e-02,1.572899559848357776e-01,1.952851911971844601e-01,4.524550283156107688e-02
1.299999999999999940e-02,2.429308706565192488e-01,2.264202719125157914e-01,1.242040309558758299e-01
1.400000000000000029e-02,1.105680857459711425e-01,7.291486221641804710e-02,7.952449149244766868e-02
1.499999999999999944e-02,-8.717510141560995407e-02,-9.601347848524444117e-02,-4.035972323219551988e-02
1.600000000000000033e-02,-1.501961080089478373e-01,-5.583603126024640900e-02,-5.682235479031755992e-02
1.700000000000000122e-02,4.439823241020095929e-02,7.803170944912993234e-02,-4.730581874886045229e-02
1.799999999999999864e-02,2.380424819731865316e-01,2.346248404803451815e-01,9.501669785607481933e-02
1.899999999999999953e-02,3.465896410970157882e-01,2.415712786589588601e-01,1.824129286745130862e-01
2.000000000000000042e-02,2.240595318098744793e-01,1.005862461035050975e-01,1.619287410622437251e-01
2.100000000000000130e-02,-1.582031735507875847e-02,-9.983026007678333369e-02,3.593064157324603325e-02
2.199999999999999872e-02,-1.483346134374780301e-01,-1.501509479563240546e-01,-6.458051079577233067e-02
2.299999999999999961e-02,-3.659381619845123584e-02,-2.819891113253211040e-02,-5.977368950581279233e-02
2.400000000000000050e-02,1.282141954651807858e-01,9.772650834396362507e-02,6.767852049474437637e-02
2.500000000000000139e-02,2.132333929246625071e-01,1.511015552186784627e-01,1.484596933782823536e-01
2.599999999999999881e-02,1.225866894142468300e-01,3.919446051371872075e-03,1.403126136598001061e-01
2.699999999999999969e-02,-7.517788229331012761e-02,-1.527814125383025468e-01,2.823792673878735768e-02
2.800000000000000058e-02,-2.826925502344026508e-01,-2.536068975779774415e-01,-1.003043153176523400e-01
2.900000000000000147e-02,-2.501949634989011351e-01,-1.554610622791652019e-01,-1.673802422367995368e-01
2.999999999999999889e-02,-6.693043099740791924e-02,1.848593645926670595e-02,-5.890802332486936438e-02
