time,acc_x,acc_y,acc_z
0.000000000000000000e+00,-2.400078475706917125e-01,-1.506852615312300747e-01,-1.580869848843209080e-01
1.000000000000000021e-03,-3.317012729933831172e-02,7.354979247721571411e-02,-9.323452966515009821e-02
2.000000000000000042e-03,2.491375678036638341e-01,2.131411165691817489e-01,8.291743239213500427e-02
3.000000000000000062e-03,2.008826636580128555e-01,4.669094673856098027e-02,1.453050217399519672e-01
4.000000000000000083e-03,-9.344959613891264116e-02,-1.489575261399900263e-01,4.119479358918079481e-02
5.000000000000000104e-03,-2.776973265078983566e-01,-1.761202533416682259e-01,-1.438015220150068718e-01
6.000000000000000125e-03,-1.140676630298435162e-01,3.677609943544204313e-02,-1.219573192162012182e-01
7.000000000000000146e-03,2.006679735119691887e-01,2.182985355410549388e-01,3.432696321046310728e-02
8.000000000000000167e-03,2.652700659391907245e-01,1.299424334282570648e-01,1.760042471771429973e-01
8.999999999999999320e-03,-2.377912705618157735e-02,-1.252667678329469347e-01,8.807867842696961991e-02
1.000000000000000021e-02,-2.504685944539397080e-01,-2.180741274322954004e-01,-1.008413829998983241e-01
1.099999999999999936e-02,-1.675046335257051044e-01,2.301444301863348266e-03,-1.562703389366540407e-01
1.200000000000000025e-02,1.475894182530641530e-01,1.898324795003138721e-01,-2.460768673000122281e-02
1.299999999999999940e-02,2.747554202680538293e-01,1.499160964221650794e-01,1.142572548431410179e-01
1.400000000000000029e-02,7.466305928671226888e-02,-9.756267019015849029e-02,1.177268862151144707e-01
1.499999999999999944e-02,-2.142334541868545217e-01,-2.151647607630976511e-01,-5.362133012280353300e-02
1.600000000000000033e-02,-2.333610992056023292e-01,-6.895618145529812393e-02,-1.507047807305484932e-01
1.700000000000000122e-02,5.976025782185695467e-02,1.723727929130054459e-01,-8.864711955587913084e-02
1.799999999999999864e-02,2.526512134347806415e-01,1.686739082929924471e-01,1.081040227373061824e-01
1.899999999999999953e-02,1.209716378032167083e-01,-5.083329562352920106e-02,1.540646396929835904e-01
2.000000000000000042e-02,-1.608769573994082436e-01,-2.178363076148437105e-01,9.221341407577899468e-03
2.100000000000000130e-02,-2.596898564866781389e-01,-8.607729044472169078e-02,-1.411257327483742552e-01
2.199999999999999872e-02,-1.113801975760749484e-02,1.417080064060871336e-01,-1.232862738627205357e-01
2.299999999999999961e-02,2.266662700327289615e-01,1.970960604418163231e-01,5.360890903920996486e-02
2.400000000000000050e-02,2.028578041675014043e-01,-1.139006421449107950e-02,1.603000724898324958e-01
2.500000000000000139e-02,-8.996782410274667408e-02,-2.127258690288391652e-01,5.606137160477840664e-02
2.599999999999999881e-02,-2.625450577509573780e-01,-1.485817013798892972e-01,-1.171200457076751883e-01
2.699999999999999969e-02,-9.169605139734840482e-02,9.924395861738896651e-02,-1.564248536855906702e-01
2.800000000000000058e-02,1.908751624572725680e-01,2.212295472349453396e-01,5.868545591965698867e-03
2.900000000000000147e-02,2.381947115449419561e-01,5.423598089484745616e-02,1.609073894547017880e-01
2.999999999999999889e-02,-3.027612333465959024e-02,-1.737679380328198409e-01,1.179515335165107481e-01
3.099999999999999978e-02,-2.503591111130675784e-01,-1.741774772859126241e-01,-6.653203556715288347e-02
3.200000000000000067e-02,-1.692533574938874241e-01,5.202972284036862932e-02,-1.593992145694992923e-01
3.300000000000000155e-02,1.323391096271903378e-01,1.985006259927489247e-01,-6.643002048537748061e-02
3.400000000000000244e-02,2.509219814940262805e-01,1.119794045017001582e-01,9.543195232957729646e-02
3.500000000000000333e-02,4.740015057535364867e-02,-1.502019755447609739e-01,1.438409086737146014e-01
3.599999999999999728e-02,-2.461978570833041058e-01,-1.964525541262202579e-01,-7.639423929032834390e-03
3.699999999999999817e-02,-2.014708588105324771e-01,-2.964059296671643206e-03,-1.604325846484398188e-01
3.799999999999999906e-02,8.136445233836019086e-02,2.082099006951564080e-01,-1.093920559124735570e-01
3.899999999999999994e-02,2.680227433337049603e-01,1.282665911220488286e-01,6.071474584868232632e-02
4.000000000000000083e-02,1.220877853546036423e-01,-8.522024676382088104e-02,1.807657608982941588e-01
4.100000000000000172e-02,-1.707798982935788967e-01,-2.042409655094800935e-01,4.932204684106406695e-02
4.200000000000000261e-02,-2.263946692136105110e-01,-4.606237162211249819e-02,-1.131985233111167805e-01
4.299999999999999656e-02,8.755128037676508657e-03,1.905913346210752479e-01,-1.341554730144144669e-01
4.399999999999999745e-02,2.479224758558147834e-01,1.692178009963463958e-01,2.204766054573830888e-02
4.499999999999999833e-02,1.804921171318004669e-01,-5.745985059869625905e-02,1.539390980365058781e-01
4.599999999999999922e-02,-1.227535939017339039e-01,-2.209785134863095357e-01,8.568089747918021526e-02
4.700000000000000011e-02,-2.745392934803579377e-01,-9.950970410769609253e-02,-9.706459188747260103e-02
4.800000000000000100e-02,-8.677017734762722256e-02,1.484665277491442892e-01,-1.582947776454085298e-01
4.900000000000000189e-02,2.091926653742567088e-01,2.013822774233069712e-01,-2.015479521644837277e-02
5.000000000000000278e-02,2.294399309061843639e-01,-5.307058814562440850e-03,1.158029183502613940e-01
5.099999999999999672e-02,-4.720910996713996444e-02,-2.039103040210685225e-01,1.375947828161775410e-01
5.199999999999999761e-02,-2.509440365655498661e-01,-1.249290353432766787e-01,-1.853191225527542688e-02
5.299999999999999850e-02,-1.621313963262243085e-01,1.279983621047647013e-01,-1.412008464988267764e-01
5.399999999999999939e-02,1.386463578159835563e-01,2.348402662255567597e-01,-7.615563421201887451e-02
5.500000000000000028e-02,2.457443706907367909e-01,3.584603452967410897e-02,1.049325118411222613e-01
5.600000000000000117e-02,2.367990055202655666e-02,-1.874113551170281111e-01,1.554861669996422946e-01
5.700000000000000205e-02,-2.201756077958901825e-01,-1.614963800463959653e-01,1.520233597550045036e-02
5.800000000000000294e-02,-2.015878248787070504e-01,5.968944041217470048e-02,-1.588973993482199198e-01
5.899999999999999689e-02,9.541448663766911864e-02,2.138003825835418648e-01,-1.247682405169768111e-01
5.999999999999999778e-02,2.554989324937047002e-01,8.255256150718831565e-02,5.515100536116392116e-02
6.099999999999999867e-02,1.062474757290451377e-01,-1.555204241225329465e-01,1.430332092686515122e-01
6.199999999999999956e-02,-2.030335838810871929e-01,-1.704465161129626316e-01,7.952919830652865896e-02
6.300000000000000044e-02,-2.379261942392300599e-01,8.312431048746005829e-03,-1.029006010505607305e-01
6.400000000000000133e-02,-3.617282413107642154e-03,2.310450174635362564e-01,-1.382623861381555574e-01
6.500000000000000222e-02,2.608176624132790833e-01,1.357399812479413992e-01,7.587258383707042638e-04
